x,y
-6.460000,-5.596577
-6.450000,-5.938968
-6.440000,-6.324596
-6.430000,-6.762299
-6.420000,-7.263495
-6.410000,-7.843205
-6.400000,-8.521593
-6.390000,-9.326376




















-6.180000,9.656883
-6.170000,8.797308
-6.160000,8.076748
-6.150000,7.463888
-6.140000,6.936163
-6.130000,6.476899
-6.120000,6.073511
-6.110000,5.716318
-6.100000,5.397754
-6.090000,5.111821
-6.080000,4.853700
-6.070000,4.619477
-6.060000,4.405938
-6.050000,4.210423
-6.040000,4.030707
-6.030000,3.864918
-6.020000,3.711468
-6.010000,3.569001
-6.000000,3.436353
-5.990000,3.312519
-5.980000,3.196626
-5.970000,3.087914
-5.960000,2.985714
-5.950000,2.889440
-5.940000,2.798574
-5.930000,2.712656
-5.920000,2.631276
-5.910000,2.554068
-5.900000,2.480707
-5.890000,2.410897
-5.880000,2.344375
-5.870000,2.280900
-5.860000,2.220256
-5.850000,2.162247
-5.840000,2.106693
-5.830000,2.053432
-5.820000,2.002314
-5.810000,1.953203
-5.800000,1.905974
-5.790000,1.860511
-5.780000,1.816710
-5.770000,1.774471
-5.760000,1.733706
-5.750000,1.694330
-5.740000,1.656266
-5.730000,1.619443
-5.720000,1.583793
-5.710000,1.549255
-5.700000,1.515770
-5.690000,1.483286
-5.680000,1.451751
-5.670000,1.421119
-5.660000,1.391346
-5.650000,1.362389
-5.640000,1.334211
-5.630000,1.306775
-5.620000,1.280047
-5.610000,1.253994
-5.600000,1.228587
-5.590000,1.203796
-5.580000,1.179596
-5.570000,1.155959
-5.560000,1.132863
-5.550000,1.110284
-5.540000,1.088201
-5.530000,1.066594
-5.520000,1.045443
-5.510000,1.024729
-5.500000,1.004436
-5.490000,0.984546
-5.480000,0.965044
-5.470000,0.945915
-5.460000,0.927144
-5.450000,0.908718
-5.440000,0.890624
-5.430000,0.872850
-5.420000,0.855383
-5.410000,0.838213
-5.400000,0.821328
-5.390000,0.804718
-5.380000,0.788373
-5.370000,0.772284
-5.360000,0.756442
-5.350000,0.740837
-5.340000,0.725462
-5.330000,0.710309
-5.320000,0.695369
-5.310000,0.680635
-5.300000,0.666101
-5.290000,0.651759
-5.280000,0.637603
-5.270000,0.623627
-5.260000,0.609823
-5.250000,0.596187
-5.240000,0.582712
-5.230000,0.569394
-5.220000,0.556227
-5.210000,0.543205
-5.200000,0.530323
-5.190000,0.517578
-5.180000,0.504964
-5.170000,0.492477
-5.160000,0.480112
-5.150000,0.467865
-5.140000,0.455733
-5.130000,0.443710
-5.120000,0.431794
-5.110000,0.419980
-5.100000,0.408265
-5.090000,0.396645
-5.080000,0.385117
-5.070000,0.373678
-5.060000,0.362324
-5.050000,0.351051
-5.040000,0.339858
-5.030000,0.328740
-5.020000,0.317695
-5.010000,0.306721
-5.000000,0.295813
-4.990000,0.284970
-4.980000,0.274188
-4.970000,0.263465
-4.960000,0.252799
-4.950000,0.242186
-4.940000,0.231625
-4.930000,0.221112
-4.920000,0.210646
-4.910000,0.200224
-4.900000,0.189844
-4.890000,0.179502
-4.880000,0.169199
-4.870000,0.158929
-4.860000,0.148693
-4.850000,0.138486
-4.840000,0.128308
-4.830000,0.118157
-4.820000,0.108028
-4.810000,0.097922
-4.800000,0.087836
-4.790000,0.077767
-4.780000,0.067714
-4.770000,0.057675
-4.760000,0.047648
-4.750000,0.037629
-4.740000,0.027618
-4.730000,0.017613
-4.720000,0.007616
-4.710000,-0.002408
-4.700000,-0.012386
-4.690000,-0.022393
-4.680000,-0.032402
-4.670000,-0.042415
-4.660000,-0.052438
-4.650000,-0.062471
-4.640000,-0.072516
-4.630000,-0.082576
-4.620000,-0.092653
-4.610000,-0.102748
-4.600000,-0.112865
-4.590000,-0.123004
-4.580000,-0.133168
-4.570000,-0.143359
-4.560000,-0.153580
-4.550000,-0.163831
-4.540000,-0.174117
-4.530000,-0.184439
-4.520000,-0.194798
-4.510000,-0.205198
-4.500000,-0.215641
-4.490000,-0.226129
-4.480000,-0.236665
-4.470000,-0.247250
-4.460000,-0.257888
-4.450000,-0.268581
-4.440000,-0.279332
-4.430000,-0.290143
-4.420000,-0.301017
-4.410000,-0.311956
-4.400000,-0.322964
-4.390000,-0.334043
-4.380000,-0.345196
-4.370000,-0.356427
-4.360000,-0.367738
-4.350000,-0.379133
-4.340000,-0.390614
-4.330000,-0.402185
-4.320000,-0.413850
-4.310000,-0.425612
-4.300000,-0.437474
-4.290000,-0.449441
-4.280000,-0.461516
-4.270000,-0.473702
-4.260000,-0.486005
-4.250000,-0.498428
-4.240000,-0.510975
-4.230000,-0.523651
-4.220000,-0.536461
-4.210000,-0.549409
-4.200000,-0.562499
-4.190000,-0.575738
-4.180000,-0.589131
-4.170000,-0.602682
-4.160000,-0.616397
-4.150000,-0.630283
-4.140000,-0.644344
-4.130000,-0.658588
-4.120000,-0.673021
-4.110000,-0.687650
-4.100000,-0.702481
-4.090000,-0.717522
-4.080000,-0.732780
-4.070000,-0.748264
-4.060000,-0.763981
-4.050000,-0.779940
-4.040000,-0.796150
-4.030000,-0.812620
-4.020000,-0.829360
-4.010000,-0.846381
-4.000000,-0.863691
-3.990000,-0.881303
-3.980000,-0.899229
-3.970000,-0.917480
-3.960000,-0.936069
-3.950000,-0.955009
-3.940000,-0.974314
-3.930000,-0.994000
-3.920000,-1.014080
-3.910000,-1.034572
-3.900000,-1.055493
-3.890000,-1.076860
-3.880000,-1.098692
-3.870000,-1.121009
-3.860000,-1.143832
-3.850000,-1.167184
-3.840000,-1.191087
-3.830000,-1.215566
-3.820000,-1.240648
-3.810000,-1.266360
-3.800000,-1.292731
-3.790000,-1.319793
-3.780000,-1.347580
-3.770000,-1.376125
-3.760000,-1.405467
-3.750000,-1.435645
-3.740000,-1.466703
-3.730000,-1.498685
-3.720000,-1.531641
-3.710000,-1.565622
-3.700000,-1.600684
-3.690000,-1.636886
-3.680000,-1.674294
-3.670000,-1.712975
-3.660000,-1.753005
-3.650000,-1.794464
-3.640000,-1.837437
-3.630000,-1.882020
-3.620000,-1.928312
-3.610000,-1.976426
-3.600000,-2.026479
-3.590000,-2.078603
-3.580000,-2.132941
-3.570000,-2.189646
-3.560000,-2.248891
-3.550000,-2.310862
-3.540000,-2.375765
-3.530000,-2.443826
-3.520000,-2.515298
-3.510000,-2.590459
-3.500000,-2.669616
-3.490000,-2.753117
-3.480000,-2.841346
-3.470000,-2.934735
-3.460000,-3.033771
-3.450000,-3.139005
-3.440000,-3.251059
-3.430000,-3.370645
-3.420000,-3.498574
-3.410000,-3.635779
-3.400000,-3.783337
-3.390000,-3.942501
-3.380000,-4.114730
-3.370000,-4.301741
-3.360000,-4.505566
-3.350000,-4.728624
-3.340000,-4.973826
-3.330000,-5.244697
-3.320000,-5.545555
-3.310000,-5.881741
-3.300000,-6.259948
-3.290000,-6.688669
-3.280000,-7.178855
-3.270000,-7.744867
-3.260000,-8.405916
-3.250000,-9.188303




















-3.040000,9.809344
-3.030000,8.923935
-3.020000,8.183610
-3.010000,7.555294
-3.000000,7.015253
-2.990000,6.546017
-2.980000,6.134442
-2.970000,5.770445
-2.960000,5.446166
-2.950000,5.155386
-2.940000,4.893118
-2.930000,4.655320
-2.920000,4.438678
-2.910000,4.240451
-2.900000,4.058353
-2.890000,3.890459
-2.880000,3.735139
-2.870000,3.591006
-2.860000,3.456865
-2.850000,3.331689
-2.840000,3.214585
-2.830000,3.104776
-2.820000,3.001580
-2.810000,2.904399
-2.800000,2.812704
-2.790000,2.726026
-2.780000,2.643948
-2.770000,2.566099
-2.760000,2.492146
-2.750000,2.421789
-2.740000,2.354759
-2.730000,2.290814
-2.720000,2.229733
-2.710000,2.171317
-2.700000,2.115383
-2.690000,2.061767
-2.680000,2.010317
-2.670000,1.960895
-2.660000,1.913375
-2.650000,1.867638
-2.640000,1.823579
-2.630000,1.781098
-2.620000,1.740103
-2.610000,1.700511
-2.600000,1.662243
-2.590000,1.625227
-2.580000,1.589395
-2.570000,1.554683
-2.560000,1.521035
-2.550000,1.488395
-2.540000,1.456712
-2.530000,1.425939
-2.520000,1.396032
-2.510000,1.366948
-2.500000,1.338648
-2.490000,1.311096
-2.480000,1.284258
-2.470000,1.258099
-2.460000,1.232591
-2.450000,1.207704
-2.440000,1.183412
-2.430000,1.159687
-2.420000,1.136506
-2.410000,1.113847
-2.400000,1.091686
-2.390000,1.070004
-2.380000,1.048782
-2.370000,1.027999
-2.360000,1.007640
-2.350000,0.987687
-2.340000,0.968124
-2.330000,0.948937
-2.320000,0.930110
-2.310000,0.911630
-2.300000,0.893485
-2.290000,0.875660
-2.280000,0.858145
-2.270000,0.840928
-2.260000,0.823998
-2.250000,0.807345
-2.240000,0.790959
-2.230000,0.774830
-2.220000,0.758949
-2.210000,0.743307
-2.200000,0.727896
-2.190000,0.712708
-2.180000,0.697734
-2.170000,0.682969
-2.160000,0.668403
-2.150000,0.654031
-2.140000,0.639846
-2.130000,0.625841
-2.120000,0.612010
-2.110000,0.598348
-2.100000,0.584848
-2.090000,0.571505
-2.080000,0.558314
-2.070000,0.545269
-2.060000,0.532366
-2.050000,0.519599
-2.040000,0.506965
-2.030000,0.494457
-2.020000,0.482073
-2.010000,0.469808
-2.000000,0.457658
-1.990000,0.445618
-1.980000,0.433685
-1.970000,0.421855
-1.960000,0.410124
-1.950000,0.398490
-1.940000,0.386947
-1.930000,0.375494
-1.920000,0.364126
-1.910000,0.352841
-1.900000,0.341635
-1.890000,0.330506
-1.880000,0.319450
-1.870000,0.308464
-1.860000,0.297546
-1.850000,0.286692
-1.840000,0.275901
-1.830000,0.265169
-1.820000,0.254494
-1.810000,0.243873
-1.800000,0.233304
-1.790000,0.222783
-1.780000,0.212310
-1.770000,0.201881
-1.760000,0.191494
-1.750000,0.181147
-1.740000,0.170837
-1.730000,0.160562
-1.720000,0.150321
-1.710000,0.140110
-1.700000,0.129927
-1.690000,0.119772
-1.680000,0.109640
-1.670000,0.099530
-1.660000,0.089441
-1.650000,0.079369
-1.640000,0.069315
-1.630000,0.059273
-1.620000,0.049243
-1.610000,0.039225
-1.600000,0.029213
-1.590000,0.019205
-1.580000,0.009209
-1.570000,-0.000775
-1.560000,-0.010798
-1.550000,-0.020800
-1.540000,-0.030806
-1.530000,-0.040818
-1.520000,-0.050840
-1.510000,-0.060871
-1.500000,-0.070915
-1.490000,-0.080972
-1.480000,-0.091047
-1.470000,-0.101139
-1.460000,-0.111252
-1.450000,-0.121387
-1.440000,-0.131547
-1.430000,-0.141734
-1.420000,-0.151950
-1.410000,-0.162197
-1.400000,-0.172477
-1.390000,-0.182793
-1.380000,-0.193146
-1.370000,-0.203539
-1.360000,-0.213975
-1.350000,-0.224456
-1.340000,-0.234984
-1.330000,-0.245561
-1.320000,-0.256191
-1.310000,-0.266874
-1.300000,-0.277616
-1.290000,-0.288417
-1.280000,-0.299280
-1.270000,-0.310209
-1.260000,-0.321206
-1.250000,-0.332274
-1.240000,-0.343415
-1.230000,-0.354633
-1.220000,-0.365931
-1.210000,-0.377312
-1.200000,-0.388780
-1.190000,-0.400336
-1.180000,-0.411986
-1.170000,-0.423732
-1.160000,-0.435578
-1.150000,-0.447528
-1.140000,-0.459585
-1.130000,-0.471754
-1.120000,-0.484038
-1.110000,-0.496441
-1.100000,-0.508968
-1.090000,-0.521623
-1.080000,-0.534412
-1.070000,-0.547337
-1.060000,-0.560405
-1.050000,-0.573620
-1.040000,-0.586987
-1.030000,-0.600513
-1.020000,-0.614201
-1.010000,-0.628060
-1.000000,-0.642093
-0.990000,-0.656307
-0.980000,-0.670710
-0.970000,-0.685306
-0.960000,-0.700105
-0.950000,-0.715112
-0.940000,-0.730335
-0.930000,-0.745782
-0.920000,-0.761462
-0.910000,-0.777382
-0.900000,-0.793551
-0.890000,-0.809979
-0.880000,-0.826676
-0.870000,-0.843651
-0.860000,-0.860914
-0.850000,-0.878478
-0.840000,-0.896353
-0.830000,-0.914551
-0.820000,-0.933085
-0.810000,-0.951968
-0.800000,-0.971215
-0.790000,-0.990839
-0.780000,-1.010855
-0.770000,-1.031281
-0.760000,-1.052132
-0.750000,-1.073426
-0.740000,-1.095183
-0.730000,-1.117422
-0.720000,-1.140163
-0.710000,-1.163428
-0.700000,-1.187242
-0.690000,-1.211628
-0.680000,-1.236612
-0.670000,-1.262221
-0.660000,-1.288486
-0.650000,-1.315436
-0.640000,-1.343104
-0.630000,-1.371526
-0.620000,-1.400739
-0.610000,-1.430781
-0.600000,-1.461696
-0.590000,-1.493528
-0.580000,-1.526325
-0.570000,-1.560139
-0.560000,-1.595025
-0.550000,-1.631041
-0.540000,-1.668253
-0.530000,-1.706726
-0.520000,-1.746536
-0.510000,-1.787762
-0.500000,-1.830488
-0.490000,-1.874807
-0.480000,-1.920821
-0.470000,-1.968636
-0.460000,-2.018372
-0.450000,-2.070157
-0.440000,-2.124132
-0.430000,-2.180450
-0.420000,-2.239278
-0.410000,-2.300801
-0.400000,-2.365223
-0.390000,-2.432765
-0.380000,-2.503676
-0.370000,-2.578229
-0.360000,-2.656728
-0.350000,-2.739512
-0.340000,-2.826960
-0.330000,-2.919496
-0.320000,-3.017598
-0.310000,-3.121805
-0.300000,-3.232728
-0.290000,-3.351063
-0.280000,-3.477604
-0.270000,-3.613263
-0.260000,-3.759094
-0.250000,-3.916317
-0.240000,-4.086358
-0.230000,-4.270888
-0.220000,-4.471884
-0.210000,-4.691698
-0.200000,-4.933155
-0.190000,-5.199672
-0.180000,-5.495426
-0.170000,-5.825577
-0.160000,-6.196575
-0.150000,-6.616592
-0.140000,-7.096129
-0.130000,-7.648926
-0.120000,-8.293295
-0.110000,-9.054213
-0.100000,-9.966644



















0.100000,9.966644
0.110000,9.054213
0.120000,8.293295
0.130000,7.648926
0.140000,7.096129
0.150000,6.616592
0.160000,6.196575
0.170000,5.825577
0.180000,5.495426
0.190000,5.199672
0.200000,4.933155
0.210000,4.691698
0.220000,4.471884
0.230000,4.270888
0.240000,4.086358
0.250000,3.916317
0.260000,3.759094
0.270000,3.613263
0.280000,3.477604
0.290000,3.351063
0.300000,3.232728
0.310000,3.121805
0.320000,3.017598
0.330000,2.919496
0.340000,2.826960
0.350000,2.739512
0.360000,2.656728
0.370000,2.578229
0.380000,2.503676
0.390000,2.432765
0.400000,2.365223
0.410000,2.300801
0.420000,2.239278
0.430000,2.180450
0.440000,2.124132
0.450000,2.070157
0.460000,2.018372
0.470000,1.968636
0.480000,1.920821
0.490000,1.874807
0.500000,1.830488
0.510000,1.787762
0.520000,1.746536
0.530000,1.706726
0.540000,1.668253
0.550000,1.631041
0.560000,1.595025
0.570000,1.560139
0.580000,1.526325
0.590000,1.493528
0.600000,1.461696
0.610000,1.430781
0.620000,1.400739
0.630000,1.371526
0.640000,1.343104
0.650000,1.315436
0.660000,1.288486
0.670000,1.262221
0.680000,1.236612
0.690000,1.211628
0.700000,1.187242
0.710000,1.163428
0.720000,1.140163
0.730000,1.117422
0.740000,1.095183
0.750000,1.073426
0.760000,1.052132
0.770000,1.031281
0.780000,1.010855
0.790000,0.990839
0.800000,0.971215
0.810000,0.951968
0.820000,0.933085
0.830000,0.914551
0.840000,0.896353
0.850000,0.878478
0.860000,0.860914
0.870000,0.843651
0.880000,0.826676
0.890000,0.809979
0.900000,0.793551
0.910000,0.777382
0.920000,0.761462
0.930000,0.745782
0.940000,0.730335
0.950000,0.715112
0.960000,0.700105
0.970000,0.685306
0.980000,0.670710
0.990000,0.656307
1.000000,0.642093
1.010000,0.628060
1.020000,0.614201
1.030000,0.600513
1.040000,0.586987
1.050000,0.573620
1.060000,0.560405
1.070000,0.547337
1.080000,0.534412
1.090000,0.521623
1.100000,0.508968
1.110000,0.496441
1.120000,0.484038
1.130000,0.471754
1.140000,0.459585
1.150000,0.447528
1.160000,0.435578
1.170000,0.423732
1.180000,0.411986
1.190000,0.400336
1.200000,0.388780
1.210000,0.377312
1.220000,0.365931
1.230000,0.354633
1.240000,0.343415
1.250000,0.332274
1.260000,0.321206
1.270000,0.310209
1.280000,0.299280
1.290000,0.288417
1.300000,0.277616
1.310000,0.266874
1.320000,0.256191
1.330000,0.245561
1.340000,0.234984
1.350000,0.224456
1.360000,0.213975
1.370000,0.203539
1.380000,0.193146
1.390000,0.182793
1.400000,0.172477
1.410000,0.162197
1.420000,0.151950
1.430000,0.141734
1.440000,0.131547
1.450000,0.121387
1.460000,0.111252
1.470000,0.101139
1.480000,0.091047
1.490000,0.080972
1.500000,0.070915
1.510000,0.060871
1.520000,0.050840
1.530000,0.040818
1.540000,0.030806
1.550000,0.020800
1.560000,0.010798
1.570000,0.000775
1.580000,-0.009209
1.590000,-0.019205
1.600000,-0.029213
1.610000,-0.039225
1.620000,-0.049243
1.630000,-0.059273
1.640000,-0.069315
1.650000,-0.079369
1.660000,-0.089441
1.670000,-0.099530
1.680000,-0.109640
1.690000,-0.119772
1.700000,-0.129927
1.710000,-0.140110
1.720000,-0.150321
1.730000,-0.160562
1.740000,-0.170837
1.750000,-0.181147
1.760000,-0.191494
1.770000,-0.201881
1.780000,-0.212310
1.790000,-0.222783
1.800000,-0.233304
1.810000,-0.243873
1.820000,-0.254494
1.830000,-0.265169
1.840000,-0.275901
1.850000,-0.286692
1.860000,-0.297546
1.870000,-0.308464
1.880000,-0.319450
1.890000,-0.330506
1.900000,-0.341635
1.910000,-0.352841
1.920000,-0.364126
1.930000,-0.375494
1.940000,-0.386947
1.950000,-0.398490
1.960000,-0.410124
1.970000,-0.421855
1.980000,-0.433685
1.990000,-0.445618
2.000000,-0.457658
2.010000,-0.469808
2.020000,-0.482073
2.030000,-0.494457
2.040000,-0.506965
2.050000,-0.519599
2.060000,-0.532366
2.070000,-0.545269
2.080000,-0.558314
2.090000,-0.571505
2.100000,-0.584848
2.110000,-0.598348
2.120000,-0.612010
2.130000,-0.625841
2.140000,-0.639846
2.150000,-0.654031
2.160000,-0.668403
2.170000,-0.682969
2.180000,-0.697734
2.190000,-0.712708
2.200000,-0.727896
2.210000,-0.743307
2.220000,-0.758949
2.230000,-0.774830
2.240000,-0.790959
2.250000,-0.807345
2.260000,-0.823998
2.270000,-0.840928
2.280000,-0.858145
2.290000,-0.875660
2.300000,-0.893485
2.310000,-0.911630
2.320000,-0.930110
2.330000,-0.948937
2.340000,-0.968124
2.350000,-0.987687
2.360000,-1.007640
2.370000,-1.027999
2.380000,-1.048782
2.390000,-1.070004
2.400000,-1.091686
2.410000,-1.113847
2.420000,-1.136506
2.430000,-1.159687
2.440000,-1.183412
2.450000,-1.207704
2.460000,-1.232591
2.470000,-1.258099
2.480000,-1.284258
2.490000,-1.311096
2.500000,-1.338648
2.510000,-1.366948
2.520000,-1.396032
2.530000,-1.425939
2.540000,-1.456712
2.550000,-1.488395
2.560000,-1.521035
2.570000,-1.554683
2.580000,-1.589395
2.590000,-1.625227
2.600000,-1.662243
2.610000,-1.700511
2.620000,-1.740103
2.630000,-1.781098
2.640000,-1.823579
2.650000,-1.867638
2.660000,-1.913375
2.670000,-1.960895
2.680000,-2.010317
2.690000,-2.061767
2.700000,-2.115383
2.710000,-2.171317
2.720000,-2.229733
2.730000,-2.290814
2.740000,-2.354759
2.750000,-2.421789
2.760000,-2.492146
2.770000,-2.566099
2.780000,-2.643948
2.790000,-2.726026
2.800000,-2.812704
2.810000,-2.904399
2.820000,-3.001580
2.830000,-3.104776
2.840000,-3.214585
2.850000,-3.331689
2.860000,-3.456865
2.870000,-3.591006
2.880000,-3.735139
2.890000,-3.890459
2.900000,-4.058353
2.910000,-4.240451
2.920000,-4.438678
2.930000,-4.655320
2.940000,-4.893118
2.950000,-5.155386
2.960000,-5.446166
2.970000,-5.770445
2.980000,-6.134442
2.990000,-6.546017
3.000000,-7.015253
3.010000,-7.555294
3.020000,-8.183610
3.030000,-8.923935
3.040000,-9.809344




















3.250000,9.188303
3.260000,8.405916
3.270000,7.744867
3.280000,7.178855
3.290000,6.688669
3.300000,6.259948
