x,y
-7.920000,1.971206
-7.910000,1.975040
-7.900000,1.979059
-7.890000,1.983264
-7.880000,1.987659
-7.870000,1.992245
-7.860000,1.997027
-7.850000,2.002007
-7.840000,2.007188
-7.830000,2.012574
-7.820000,2.018168
-7.810000,2.023974
-7.800000,2.029996
-7.790000,2.036238
-7.780000,2.042704
-7.770000,2.049400
-7.760000,2.056328
-7.750000,2.063495
-7.740000,2.070906
-7.730000,2.078565
-7.720000,2.086478
-7.710000,2.094652
-7.700000,2.103092
-7.690000,2.111804
-7.680000,2.120796
-7.670000,2.130074
-7.660000,2.139644
-7.650000,2.149516
-7.640000,2.159696
-7.630000,2.170192
-7.620000,2.181014
-7.610000,2.192169
-7.600000,2.203667
-7.590000,2.215518
-7.580000,2.227732
-7.570000,2.240319
-7.560000,2.253290
-7.550000,2.266656
-7.540000,2.280430
-7.530000,2.294623
-7.520000,2.309249
-7.510000,2.324322
-7.500000,2.339854
-7.490000,2.355861
-7.480000,2.372359
-7.470000,2.389364
-7.460000,2.406891
-7.450000,2.424960
-7.440000,2.443587
-7.430000,2.462794
-7.420000,2.482599
-7.410000,2.503024
-7.400000,2.524090
-7.390000,2.545822
-7.380000,2.568243
-7.370000,2.591378
-7.360000,2.615255
-7.350000,2.639901
-7.340000,2.665346
-7.330000,2.691621
-7.320000,2.718757
-7.310000,2.746788
-7.300000,2.775752
-7.290000,2.805685
-7.280000,2.836626
-7.270000,2.868617
-7.260000,2.901703
-7.250000,2.935930
-7.240000,2.971345
-7.230000,3.008001
-7.220000,3.045951
-7.210000,3.085254
-7.200000,3.125969
-7.190000,3.168160
-7.180000,3.211895
-7.170000,3.257246
-7.160000,3.304288
-7.150000,3.353101
-7.140000,3.403771
-7.130000,3.456387
-7.120000,3.511047
-7.110000,3.567851
-7.100000,3.626907
-7.090000,3.688332
-7.080000,3.752247
-7.070000,3.818782
-7.060000,3.888078
-7.050000,3.960283
-7.040000,4.035555
-7.030000,4.114065
-7.020000,4.195993
-7.010000,4.281533
-7.000000,4.370895
-6.990000,4.464300
-6.980000,4.561990
-6.970000,4.664221
-6.960000,4.771271
-6.950000,4.883439
-6.940000,5.001046
-6.930000,5.124439
-6.920000,5.253995
-6.910000,5.390119
-6.900000,5.533251
-6.890000,5.683868
-6.880000,5.842489
-6.870000,6.009676
-6.860000,6.186042
-6.850000,6.372258
-6.840000,6.569052
-6.830000,6.777224
-6.820000,6.997649
-6.810000,7.231287
-6.800000,7.479192
-6.790000,7.742528
-6.780000,8.022575
-6.770000,8.320751
-6.760000,8.638623
-6.750000,8.977932
-6.740000,9.340615
-6.730000,9.728828









































































































-5.670000,9.836604
-5.660000,9.661381
-5.650000,9.495405
-5.640000,9.338162
-5.630000,9.189177
-5.620000,9.048013
-5.610000,8.914265
-5.600000,8.787562
-5.590000,8.667558
-5.580000,8.553935
-5.570000,8.446399
-5.560000,8.344677
-5.550000,8.248519
-5.540000,8.157692
-5.530000,8.071982
-5.520000,7.991190
-5.510000,7.915133
-5.500000,7.843645
-5.490000,7.776570
-5.480000,7.713767
-5.470000,7.655106
-5.460000,7.600469
-5.450000,7.549748
-5.440000,7.502848
-5.430000,7.459682
-5.420000,7.420171
-5.410000,7.384249
-5.400000,7.351856
-5.390000,7.322943
-5.380000,7.297467
-5.370000,7.275396
-5.360000,7.256706
-5.350000,7.241379
-5.340000,7.229410
-5.330000,7.220797
-5.320000,7.215552
-5.310000,7.213693
-5.300000,7.215246
-5.290000,7.220249
-5.280000,7.228749
-5.270000,7.240802
-5.260000,7.256477
-5.250000,7.275852
-5.240000,7.299018
-5.230000,7.326079
-5.220000,7.357153
-5.210000,7.392373
-5.200000,7.431888
-5.190000,7.475863
-5.180000,7.524484
-5.170000,7.577957
-5.160000,7.636513
-5.150000,7.700404
-5.140000,7.769914
-5.130000,7.845357
-5.120000,7.927082
-5.110000,8.015477
-5.100000,8.110972
-5.090000,8.214051
-5.080000,8.325249
-5.070000,8.445168
-5.060000,8.574480
-5.050000,8.713944
-5.040000,8.864411
-5.030000,9.026845
-5.020000,9.202337
-5.010000,9.392128
-5.000000,9.597637
-4.990000,9.820489












































-4.540000,-9.893461
-4.530000,-9.273130
-4.520000,-8.718833
-4.510000,-8.220772
-4.500000,-7.770998
-4.490000,-7.362989
-4.480000,-6.991350
-4.470000,-6.651576
-4.460000,-6.339874
-4.450000,-6.053035
-4.440000,-5.788317
-4.430000,-5.543370
-4.420000,-5.316166
-4.410000,-5.104945
-4.400000,-4.908172
-4.390000,-4.724507
-4.380000,-4.552767
-4.370000,-4.391910
-4.360000,-4.241015
-4.350000,-4.099259
-4.340000,-3.965911
-4.330000,-3.840315
-4.320000,-3.721886
-4.310000,-3.610092
-4.300000,-3.504459
-4.290000,-3.404555
-4.280000,-3.309989
-4.270000,-3.220406
-4.260000,-3.135484
-4.250000,-3.054928
-4.240000,-2.978470
-4.230000,-2.905863
-4.220000,-2.836882
-4.210000,-2.771320
-4.200000,-2.708986
-4.190000,-2.649707
-4.180000,-2.593320
-4.170000,-2.539677
-4.160000,-2.488641
-4.150000,-2.440084
-4.140000,-2.393889
-4.130000,-2.349949
-4.120000,-2.308161
-4.110000,-2.268433
-4.100000,-2.230679
-4.090000,-2.194818
-4.080000,-2.160777
-4.070000,-2.128486
-4.060000,-2.097882
-4.050000,-2.068906
-4.040000,-2.041503
-4.030000,-2.015623
-4.020000,-1.991219
-4.010000,-1.968249
-4.000000,-1.946673
-3.990000,-1.926454
-3.980000,-1.907561
-3.970000,-1.889961
-3.960000,-1.873630
-3.950000,-1.858541
-3.940000,-1.844673
-3.930000,-1.832006
-3.920000,-1.820524
-3.910000,-1.810213
-3.900000,-1.801060
-3.890000,-1.793054
-3.880000,-1.786190
-3.870000,-1.780462
-3.860000,-1.775866
-3.850000,-1.772402
-3.840000,-1.770072
-3.830000,-1.768879
-3.820000,-1.768831
-3.810000,-1.769935
-3.800000,-1.772204
-3.790000,-1.775651
-3.780000,-1.780293
-3.770000,-1.786149
-3.760000,-1.793241
-3.750000,-1.801595
-3.740000,-1.811240
-3.730000,-1.822208
-3.720000,-1.834535
-3.710000,-1.848260
-3.700000,-1.863427
-3.690000,-1.880085
-3.680000,-1.898286
-3.670000,-1.918091
-3.660000,-1.939562
-3.650000,-1.962771
-3.640000,-1.987795
-3.630000,-2.014718
-3.620000,-2.043633
-3.610000,-2.074643
-3.600000,-2.107858
-3.590000,-2.143402
-3.580000,-2.181410
-3.570000,-2.222029
-3.560000,-2.265423
-3.550000,-2.311774
-3.540000,-2.361279
-3.530000,-2.414160
-3.520000,-2.470662
-3.510000,-2.531058
-3.500000,-2.595650
-3.490000,-2.664779
-3.480000,-2.738824
-3.470000,-2.818214
-3.460000,-2.903429
-3.450000,-2.995015
-3.440000,-3.093591
-3.430000,-3.199862
-3.420000,-3.314637
-3.410000,-3.438844
-3.400000,-3.573556
-3.390000,-3.720020
-3.380000,-3.879694
-3.370000,-4.054291
-3.360000,-4.245837
-3.350000,-4.456750
-3.340000,-4.689936
-3.330000,-4.948917
-3.320000,-5.238008
-3.310000,-5.562547
-3.300000,-5.929223
-3.290000,-6.346527
-3.280000,-6.825406
-3.270000,-7.380219
-3.260000,-8.030174
-3.250000,-8.801570
-3.240000,-9.731395




















-3.030000,9.531294
-3.020000,8.800220
-3.010000,8.181101
-3.000000,7.650205
-2.990000,7.190064
-2.980000,6.787535
-2.970000,6.432536
-2.960000,6.117209
-2.950000,5.835336
-2.940000,5.581932
-2.930000,5.352955
-2.920000,5.145094
-2.910000,4.955610
-2.900000,4.782215
-2.890000,4.622988
-2.880000,4.476301
-2.870000,4.340764
-2.860000,4.215188
-2.850000,4.098544
-2.840000,3.989943
-2.830000,3.888606
-2.820000,3.793854
-2.810000,3.705091
-2.800000,3.621787
-2.790000,3.543475
-2.780000,3.469741
-2.770000,3.400212
-2.760000,3.334557
-2.750000,3.272479
-2.740000,3.213708
-2.730000,3.158003
-2.720000,3.105146
-2.710000,3.054936
-2.700000,3.007194
-2.690000,2.961756
-2.680000,2.918471
-2.670000,2.877202
-2.660000,2.837822
-2.650000,2.800217
-2.640000,2.764280
-2.630000,2.729913
-2.620000,2.697026
-2.610000,2.665535
-2.600000,2.635363
-2.590000,2.606438
-2.580000,2.578694
-2.570000,2.552069
-2.560000,2.526505
-2.550000,2.501950
-2.540000,2.478353
-2.530000,2.455667
-2.520000,2.433850
-2.510000,2.412859
-2.500000,2.392658
-2.490000,2.373209
-2.480000,2.354481
-2.470000,2.336441
-2.460000,2.319059
-2.450000,2.302308
-2.440000,2.286162
-2.430000,2.270595
-2.420000,2.255585
-2.410000,2.241109
-2.400000,2.227148
-2.390000,2.213680
-2.380000,2.200688
-2.370000,2.188154
-2.360000,2.176062
-2.350000,2.164396
-2.340000,2.153140
-2.330000,2.142282
-2.320000,2.131808
-2.310000,2.121704
-2.300000,2.111959
-2.290000,2.102562
-2.280000,2.093502
-2.270000,2.084768
-2.260000,2.076351
-2.250000,2.068241
-2.240000,2.060430
-2.230000,2.052910
-2.220000,2.045671
-2.210000,2.038707
-2.200000,2.032011
-2.190000,2.025575
-2.180000,2.019394
-2.170000,2.013461
-2.160000,2.007769
-2.150000,2.002315
-2.140000,1.997091
-2.130000,1.992094
-2.120000,1.987318
-2.110000,1.982759
-2.100000,1.978413
-2.090000,1.974275
-2.080000,1.970341
-2.070000,1.966609
-2.060000,1.963074
-2.050000,1.959733
-2.040000,1.956583
-2.030000,1.953622
-2.020000,1.950846
-2.010000,1.948253
-2.000000,1.945841
-1.990000,1.943607
-1.980000,1.941549
-1.970000,1.939665
-1.960000,1.937954
-1.950000,1.936413
-1.940000,1.935042
-1.930000,1.933839
-1.920000,1.932802
-1.910000,1.931930
-1.900000,1.931223
-1.890000,1.930680
-1.880000,1.930299
-1.870000,1.930080
-1.860000,1.930023
-1.850000,1.930127
-1.840000,1.930392
-1.830000,1.930818
-1.820000,1.931404
-1.810000,1.932151
-1.800000,1.933059
-1.790000,1.934128
-1.780000,1.935358
-1.770000,1.936751
-1.760000,1.938306
-1.750000,1.940024
-1.740000,1.941906
-1.730000,1.943953
-1.720000,1.946167
-1.710000,1.948548
-1.700000,1.951097
-1.690000,1.953817
-1.680000,1.956708
-1.670000,1.959772
-1.660000,1.963011
-1.650000,1.966427
-1.640000,1.970023
-1.630000,1.973799
-1.620000,1.977758
-1.610000,1.981904
-1.600000,1.986238
-1.590000,1.990763
-1.580000,1.995483
-1.570000,2.000399
-1.560000,2.005515
-1.550000,2.010836
-1.540000,2.016363
-1.530000,2.022101
-1.520000,2.028054
-1.510000,2.034226
-1.500000,2.040620
-1.490000,2.047242
-1.480000,2.054096
-1.470000,2.061186
-1.460000,2.068518
-1.450000,2.076098
-1.440000,2.083930
-1.430000,2.092020
-1.420000,2.100374
-1.410000,2.108999
-1.400000,2.117901
-1.390000,2.127087
-1.380000,2.136564
-1.370000,2.146338
-1.360000,2.156419
-1.350000,2.166814
-1.340000,2.177531
-1.330000,2.188579
-1.320000,2.199967
-1.310000,2.211705
-1.300000,2.223802
-1.290000,2.236268
-1.280000,2.249116
-1.270000,2.262355
-1.260000,2.275998
-1.250000,2.290056
-1.240000,2.304543
-1.230000,2.319471
-1.220000,2.334856
-1.210000,2.350710
-1.200000,2.367050
-1.190000,2.383891
-1.180000,2.401250
-1.170000,2.419144
-1.160000,2.437592
-1.150000,2.456612
-1.140000,2.476224
-1.130000,2.496449
-1.120000,2.517309
-1.110000,2.538826
-1.100000,2.561025
-1.090000,2.583930
-1.080000,2.607568
-1.070000,2.631966
-1.060000,2.657153
-1.050000,2.683159
-1.040000,2.710017
-1.030000,2.737760
-1.020000,2.766423
-1.010000,2.796043
-1.000000,2.826658
-0.990000,2.858310
-0.980000,2.891043
-0.970000,2.924901
-0.960000,2.959932
-0.950000,2.996187
-0.940000,3.033719
-0.930000,3.072584
-0.920000,3.112843
-0.910000,3.154556
-0.900000,3.197792
-0.890000,3.242620
-0.880000,3.289115
-0.870000,3.337355
-0.860000,3.387424
-0.850000,3.439410
-0.840000,3.493408
-0.830000,3.549518
-0.820000,3.607845
-0.810000,3.668502
-0.800000,3.731610
-0.790000,3.797296
-0.780000,3.865697
-0.770000,3.936959
-0.760000,4.011236
-0.750000,4.088695
-0.740000,4.169514
-0.730000,4.253881
-0.720000,4.342002
-0.710000,4.434095
-0.700000,4.530393
-0.690000,4.631148
-0.680000,4.736632
-0.670000,4.847136
-0.660000,4.962973
-0.650000,5.084484
-0.640000,5.212035
-0.630000,5.346020
-0.620000,5.486870
-0.610000,5.635049
-0.600000,5.791061
-0.590000,5.955455
-0.580000,6.128828
-0.570000,6.311830
-0.560000,6.505172
-0.550000,6.709629
-0.540000,6.926051
-0.530000,7.155370
-0.520000,7.398610
-0.510000,7.656897
-0.500000,7.931475
-0.490000,8.223713
-0.480000,8.535131
-0.470000,8.867411
-0.460000,9.222426
-0.450000,9.602258













































0.010000,-1.386294
0.020000,-1.177636
0.030000,-1.055579
0.040000,-0.968978
0.050000,-0.901805
0.060000,-0.846921
0.070000,-0.800517
0.080000,-0.760320
0.090000,-0.724864
0.100000,-0.693147
0.110000,-0.664456
0.120000,-0.638263
0.130000,-0.614168
0.140000,-0.591859
0.150000,-0.571090
0.160000,-0.551662
0.170000,-0.533412
0.180000,-0.516206
0.190000,-0.499930
0.200000,-0.484489
0.210000,-0.469802
0.220000,-0.455798
0.230000,-0.442417
0.240000,-0.429605
0.250000,-0.417316
0.260000,-0.405510
0.270000,-0.394149
0.280000,-0.383201
0.290000,-0.372637
0.300000,-0.362432
0.310000,-0.352561
0.320000,-0.343004
0.330000,-0.333741
0.340000,-0.324754
0.350000,-0.316028
0.360000,-0.307548
0.370000,-0.299300
0.380000,-0.291272
0.390000,-0.283452
0.400000,-0.275831
0.410000,-0.268398
0.420000,-0.261144
0.430000,-0.254060
0.440000,-0.247140
0.450000,-0.240375
0.460000,-0.233759
0.470000,-0.227284
0.480000,-0.220947
0.490000,-0.214740
0.500000,-0.208658
0.510000,-0.202697
0.520000,-0.196852
0.530000,-0.191117
0.540000,-0.185491
0.550000,-0.179967
0.560000,-0.174543
0.570000,-0.169215
0.580000,-0.163979
0.590000,-0.158833
0.600000,-0.153774
0.610000,-0.148798
0.620000,-0.143903
0.630000,-0.139087
0.640000,-0.134346
0.650000,-0.129679
0.660000,-0.125083
0.670000,-0.120556
0.680000,-0.116096
0.690000,-0.111701
0.700000,-0.107370
0.710000,-0.103100
0.720000,-0.098890
0.730000,-0.094737
0.740000,-0.090642
0.750000,-0.086601
0.760000,-0.082614
0.770000,-0.078679
0.780000,-0.074794
0.790000,-0.070960
0.800000,-0.067173
0.810000,-0.063433
0.820000,-0.059740
0.830000,-0.056091
0.840000,-0.052486
0.850000,-0.048923
0.860000,-0.045402
0.870000,-0.041922
0.880000,-0.038482
0.890000,-0.035080
0.900000,-0.031717
0.910000,-0.028390
0.920000,-0.025100
0.930000,-0.021846
0.940000,-0.018626
0.950000,-0.015441
0.960000,-0.012289
0.970000,-0.009169
0.980000,-0.006082
0.990000,-0.003026

1.010000,0.002995
1.020000,0.005961
1.030000,0.008898
1.040000,0.011807
1.050000,0.014687
1.060000,0.017541
1.070000,0.020367
1.080000,0.023168
1.090000,0.025942
1.100000,0.028691
1.110000,0.031416
1.120000,0.034115
1.130000,0.036791
1.140000,0.039443
1.150000,0.042073
1.160000,0.044679
1.170000,0.047263
1.180000,0.049825
1.190000,0.052365
1.200000,0.054884
1.210000,0.057382
1.220000,0.059860
1.230000,0.062318
1.240000,0.064755
1.250000,0.067173
1.260000,0.069572
1.270000,0.071951
1.280000,0.074312
1.290000,0.076655
1.300000,0.078980
1.310000,0.081286
1.320000,0.083576
1.330000,0.085847
1.340000,0.088102
1.350000,0.090341
1.360000,0.092562
1.370000,0.094768
1.380000,0.096957
1.390000,0.099130
1.400000,0.101288
1.410000,0.103431
1.420000,0.105558
1.430000,0.107671
1.440000,0.109769
1.450000,0.111852
1.460000,0.113921
1.470000,0.115976
1.480000,0.118016
1.490000,0.120044
1.500000,0.122057
1.510000,0.124057
1.520000,0.126044
1.530000,0.128018
1.540000,0.129980
1.550000,0.131928
1.560000,0.133864
1.570000,0.135787
1.580000,0.137699
1.590000,0.139598
1.600000,0.141485
1.610000,0.143361
1.620000,0.145225
1.630000,0.147077
1.640000,0.148918
1.650000,0.150748
1.660000,0.152567
1.670000,0.154375
1.680000,0.156173
1.690000,0.157959
1.700000,0.159735
1.710000,0.161501
1.720000,0.163256
1.730000,0.165001
1.740000,0.166736
1.750000,0.168461
1.760000,0.170176
1.770000,0.171882
1.780000,0.173578
1.790000,0.175264
1.800000,0.176941
1.810000,0.178609
1.820000,0.180268
1.830000,0.181917
1.840000,0.183558
1.850000,0.185189
1.860000,0.186812
1.870000,0.188426
1.880000,0.190032
1.890000,0.191629
1.900000,0.193217
1.910000,0.194798
1.920000,0.196369
1.930000,0.197933
1.940000,0.199489
1.950000,0.201037
1.960000,0.202577
1.970000,0.204108
1.980000,0.205633
1.990000,0.207149
2.000000,0.208658
2.010000,0.210160
2.020000,0.211653
2.030000,0.213140
2.040000,0.214619
2.050000,0.216091
2.060000,0.217556
2.070000,0.219014
2.080000,0.220465
2.090000,0.221909
2.100000,0.223345
2.110000,0.224776
2.120000,0.226199
2.130000,0.227615
2.140000,0.229025
2.150000,0.230429
2.160000,0.231826
2.170000,0.233216
2.180000,0.234600
2.190000,0.235978
2.200000,0.237349
2.210000,0.238715
2.220000,0.240074
2.230000,0.241427
2.240000,0.242773
2.250000,0.244114
2.260000,0.245449
2.270000,0.246778
2.280000,0.248102
2.290000,0.249419
2.300000,0.250731
2.310000,0.252037
2.320000,0.253337
2.330000,0.254632
2.340000,0.255921
2.350000,0.257205
2.360000,0.258483
2.370000,0.259756
2.380000,0.261023
2.390000,0.262285
2.400000,0.263542
2.410000,0.264794
2.420000,0.266041
2.430000,0.267282
2.440000,0.268518
2.450000,0.269749
2.460000,0.270976
2.470000,0.272197
2.480000,0.273413
2.490000,0.274625
2.500000,0.275831
2.510000,0.277033
2.520000,0.278230
2.530000,0.279422
2.540000,0.280609
2.550000,0.281792
2.560000,0.282970
2.570000,0.284144
2.580000,0.285313
2.590000,0.286478
2.600000,0.287638
2.610000,0.288793
2.620000,0.289944
2.630000,0.291091
2.640000,0.292234
2.650000,0.293372
2.660000,0.294506
2.670000,0.295635
2.680000,0.296760
2.690000,0.297882
2.700000,0.298999
2.710000,0.300111
2.720000,0.301220
2.730000,0.302325
2.740000,0.303426
2.750000,0.304522
2.760000,0.305615
2.770000,0.306704
2.780000,0.307788
2.790000,0.308869
2.800000,0.309946
2.810000,0.311020
2.820000,0.312089
2.830000,0.313155
2.840000,0.314216
2.850000,0.315274
2.860000,0.316329
2.870000,0.317380
2.880000,0.318427
2.890000,0.319470
2.900000,0.320510
2.910000,0.321546
2.920000,0.322579
2.930000,0.323608
2.940000,0.324634
2.950000,0.325656
2.960000,0.326675
2.970000,0.327690
2.980000,0.328702
2.990000,0.329710
3.000000,0.330715
3.010000,0.331717
3.020000,0.332716
3.030000,0.333711
3.040000,0.334703
3.050000,0.335691
3.060000,0.336676
3.070000,0.337659
3.080000,0.338638
3.090000,0.339613
3.100000,0.340586
3.110000,0.341556
3.120000,0.342522
3.130000,0.343485
3.140000,0.344445
3.150000,0.345403
3.160000,0.346357
3.170000,0.347308
3.180000,0.348256
3.190000,0.349201
3.200000,0.350143
3.210000,0.351083
3.220000,0.352019
3.230000,0.352952
3.240000,0.353883
3.250000,0.354811
3.260000,0.355735
3.270000,0.356657
3.280000,0.357577
3.290000,0.358493
3.300000,0.359407
3.310000,0.360317
3.320000,0.361225
3.330000,0.362131
3.340000,0.363033
3.350000,0.363933
3.360000,0.364831
3.370000,0.365725
3.380000,0.366617
3.390000,0.367506
3.400000,0.368393
3.410000,0.369277
3.420000,0.370159
3.430000,0.371038
3.440000,0.371914
3.450000,0.372788
3.460000,0.373659
3.470000,0.374528
3.480000,0.375394
3.490000,0.376258
3.500000,0.377119
3.510000,0.377978
3.520000,0.378835
3.530000,0.379689
3.540000,0.380540
3.550000,0.381389
3.560000,0.382236
3.570000,0.383080
3.580000,0.383923
3.590000,0.384762
3.600000,0.385600
3.610000,0.386435
3.620000,0.387267
3.630000,0.388098
3.640000,0.388926
3.650000,0.389752
3.660000,0.390575
3.670000,0.391397
3.680000,0.392216
3.690000,0.393033
3.700000,0.393847
3.710000,0.394660
3.720000,0.395470
3.730000,0.396278
3.740000,0.397084
3.750000,0.397888
3.760000,0.398690
3.770000,0.399489
3.780000,0.400287
3.790000,0.401082
3.800000,0.401875
3.810000,0.402667
3.820000,0.403456
3.830000,0.404243
3.840000,0.405028
3.850000,0.405810
3.860000,0.406591
3.870000,0.407370
3.880000,0.408147
3.890000,0.408922
3.900000,0.409695
3.910000,0.410466
3.920000,0.411235
3.930000,0.412002
3.940000,0.412767
3.950000,0.413530
3.960000,0.414291
3.970000,0.415050
3.980000,0.415807
3.990000,0.416563
4.000000,0.417316
4.010000,0.418068
4.020000,0.418818
4.030000,0.419566
4.040000,0.420312
4.050000,0.421056
4.060000,0.421798
4.070000,0.422539
4.080000,0.423277
4.090000,0.424014
4.100000,0.424749
4.110000,0.425483
4.120000,0.426214
4.130000,0.426944
4.140000,0.427672
4.150000,0.428398
4.160000,0.429123
4.170000,0.429846
4.180000,0.430567
4.190000,0.431286
4.200000,0.432004
4.210000,0.432719
4.220000,0.433434
4.230000,0.434146
4.240000,0.434857
4.250000,0.435566
4.260000,0.436274
4.270000,0.436979
4.280000,0.437684
4.290000,0.438386
4.300000,0.439087
4.310000,0.439786
4.320000,0.440484
4.330000,0.441180
4.340000,0.441874
4.350000,0.442567
4.360000,0.443258
4.370000,0.443948
4.380000,0.444636
4.390000,0.445323
4.400000,0.446007
4.410000,0.446691
4.420000,0.447373
4.430000,0.448053
4.440000,0.448732
4.450000,0.449409
4.460000,0.450085
4.470000,0.450759
4.480000,0.451432
4.490000,0.452103
4.500000,0.452772
4.510000,0.453441
4.520000,0.454107
4.530000,0.454773
4.540000,0.455436
4.550000,0.456099
4.560000,0.456760
4.570000,0.457419
4.580000,0.458077
4.590000,0.458734
4.600000,0.459389
4.610000,0.460042
4.620000,0.460695
4.630000,0.461346
4.640000,0.461995
4.650000,0.462643
4.660000,0.463290
4.670000,0.463935
4.680000,0.464579
4.690000,0.465222
4.700000,0.465863
4.710000,0.466503
4.720000,0.467141
4.730000,0.467778
4.740000,0.468414
4.750000,0.469048
4.760000,0.469681
4.770000,0.470313
4.780000,0.470944
4.790000,0.471573
4.800000,0.472200
4.810000,0.472827
4.820000,0.473452
4.830000,0.474076
4.840000,0.474699
4.850000,0.475320
4.860000,0.475940
4.870000,0.476559
4.880000,0.477176
4.890000,0.477793
4.900000,0.478408
4.910000,0.479021
4.920000,0.479634
4.930000,0.480245
4.940000,0.480855
4.950000,0.481464
4.960000,0.482071
4.970000,0.482678
4.980000,0.483283
4.990000,0.483886
5.000000,0.484489
5.010000,0.485091
5.020000,0.485691
5.030000,0.486290
5.040000,0.486888
5.050000,0.487484
5.060000,0.488080
